user_id,article_1,article_2,article_3,article_4,article_5
246061,336223,286408,16129,133160,31836
246062,162655,64329,160417,156560,166581
246063,336220,288435,27484,26474,354086
246064,199198,158536,166581,160417,156560
246065,289090,293301,45809,336223,168623
246066,162655,160417,158536,108648,158082
246067,160974,300470,202383,16129,225055
246068,95716,235870,336220,276946,58606
246069,160417,218337,162655,160974,64329
246070,300470,336476,225463,162655,202557
246071,31520,272143,73413,123289,160417
246072,162655,160417,158536,300470,158082
246073,123909,48403,119193,288320,233420
246074,158536,199198,156560,64329,158082
246075,168623,162655,300470,16129,160417
246076,57511,58434,57782,59045,58344
246077,54374,142636,58114,162655,59040
246078,123909,159762,288320,257291,32082
246079,162655,64329,156560,199197,166581
246080,160974,160417,158536,199198,272143
246081,361706,363234,362607,362423,198547
246082,162655,300470,16129,162300,158536
246083,31836,272143,237524,158536,123757
246084,167029,213927,284312,66534,66517
246085,162655,202557,272143,158536,160417
246086,123909,237524,123289,168623,211863
246087,85698,87116,87117,87129,87128
246088,20691,183176,336245,284985,96755
246089,59057,168623,336223,162655,95972
246090,234698,206934,235870,95716,87224
246091,162655,300470,16129,162300,158536
246092,162655,300470,16129,162300,158536
246093,66672,160974,66665,225463,202476
246094,293301,234698,133160,214800,301015
246095,291957,241530,83951,83812,121337
246096,162655,160417,160158,284985,336220
246097,160974,160417,158082,158536,162655
246098,289003,49246,283009,207747,111209
246099,336221,300082,235870,64409,123909
246100,272143,289090,182394,235854,162655
246101,158536,158082,272143,156624,300470
246102,160417,158536,96210,300470,158082
246103,234267,235616,236207,20691,202729
246104,160974,158536,156560,158082,272143
246105,158536,158082,300470,156560,16129
246106,206503,156389,338340,205890,182970
246107,160974,160417,158536,199198,272143
246108,124350,124748,123290,162655,124352
246109,235870,235616,160132,300082,95716
246110,162655,300470,16129,162300,158536
246111,199198,338340,64329,198659,284300
246112,183815,357773,168623,159762,293301
246113,160464,272314,162655,16129,225463
246114,214664,33384,288545,32446,66412
246115,160417,272143,166581,156560,218337
246116,158536,162655,160974,218337,64329
246117,307901,329858,331697,308790,331863
246118,70591,208360,209236,160974,202372
246119,233717,285719,257291,162655,156654
246120,199197,293062,124350,284547,124176
246121,336221,166581,156964,162655,224658
246122,160417,158536,16129,96244,209013
246123,158536,156560,199197,95716,199198
246124,199198,166581,234698,64329,158536
246125,87207,285445,237615,87099,94304
246126,162655,218337,156560,64329,272143
246127,72311,72335,72336,72337,17330
246128,31836,303180,336223,162655,16129
246129,31836,48403,20691,97100,95724
246130,284272,126267,58867,278045,219995
246131,162655,160417,209236,218028,202559
246132,160417,218337,162655,160974,64329
246133,159762,162655,234006,162300,160417
246134,234698,95716,235870,199197,289126
246135,123909,124350,124748,124177,288440
246136,300470,16129,162655,284985,313996
246137,276970,162655,236207,168623,16129
246138,160974,160417,158536,199198,272143
246139,124352,123909,124177,124748,123289
246140,162655,293114,336220,123909,16129
246141,300470,16129,162655,57748,162300
246142,162655,300470,16129,162300,158536
246143,162655,158536,158082,300470,156560
246144,300470,225463,162655,168623,202557
246145,234698,95716,162655,235616,199197
246146,158536,331628,160974,162655,157365
246147,219829,272143,199198,313431,182394
246148,202493,58580,32082,162655,235870
246149,234698,162655,123909,95716,300082
246150,301015,162655,16129,225463,202557
246151,336245,288440,202355,218028,354086
246152,235230,199197,158536,162655,160417
246153,336220,168623,272143,160974,293301
246154,338553,74778,38206,220854,210210
246155,59057,235870,288320,119193,235616
246156,160974,156560,272143,218337,64329
246157,277115,42035,71236,194597,235230
246158,235870,95716,162655,158536,300082
246159,162655,160417,293114,123826,300470
246160,313431,156560,284547,160974,70646
246161,162655,16129,159762,202557,236698
246162,160974,160417,158536,199198,272143
246163,162655,300470,16129,162300,158536
246164,158536,160417,336221,162655,156560
246165,160974,156560,272143,218337,64329
246166,160974,225463,162655,202557,16129
246167,166110,300082,123757,336223,156964
246168,286321,123909,300470,225463,293114
246169,198350,262221,349141,39793,289090
246170,300470,162655,160417,16129,158536
246171,162655,158536,202289,199198,160417
246172,123757,288440,289090,123818,234698
246173,233717,289126,257291,285719,156654
246174,97913,156560,70095,158082,300470
246175,96039,263042,262996,361969,264869
246176,162655,160417,158536,300470,16129
246177,168623,72337,156964,354086,289126
246178,235616,271262,202416,58580,206571
246179,162655,300470,160417,111043,354086
246180,234698,336221,162655,235616,16129
246181,73413,264771,161506,160974,161801
246182,156560,111043,166581,123909,198659
246183,59057,31836,336220,235870,95716
246184,160974,300470,16129,182394,96812
246185,160974,300470,16129,182394,96812
246186,156560,162655,64329,198659,157478
246187,162655,300470,138523,202557,16129
246188,160417,158536,95716,272143,235870
246189,300470,16129,162655,162300,158536
246190,160974,160417,158536,199198,272143
246191,158536,160417,300470,156560,199198
246192,123290,123818,124748,124176,124177
246193,272143,235715,64329,199198,162655
246194,96210,64329,272143,162655,95716
246195,48403,20691,288320,336220,293114
246196,160417,199198,166581,235230,160974
246197,160417,158536,300470,158082,16129
246198,160974,308443,28886,28773,65423
246199,234698,336223,162655,160417,106730
246200,336221,336220,336223,119534,31836
246201,162655,300470,16129,162300,158536
246202,271262,87231,158906,331116,300470
246203,160974,300470,16129,182394,96812
246204,336223,234698,283009,277107,157478
246205,300470,16129,162655,234698,162300
246206,96210,336223,234698,336220,336245
246207,158536,64329,156560,288440,160417
246208,96210,95716,272143,235870,162655
246209,293301,129434,236610,160974,156654
246210,284547,234698,111043,336220,95716
246211,123757,124177,123289,123818,123290
246212,73413,336220,277491,234267,235616
246213,202289,206735,61169,207982,157078
246214,162655,158536,166581,160417,156624
246215,162655,300470,16129,162300,158536
246216,336254,162655,272143,234698,352979
246217,160974,255354,272143,160417,225055
246218,57757,54106,58619,58113,271262
246219,336221,300470,16129,162655,111043
246220,162655,300470,16129,162300,158536
246221,300470,16129,162655,272660,168623
246222,162655,300470,16129,162300,158536
246223,162655,303565,161506,162300,160417
246224,272143,198659,182394,64329,156355
246225,160974,16129,162655,128260,272660
246226,162655,160417,158536,158082,300470
246227,336223,283009,234698,352979,336254
246228,160974,225463,162655,202557,16129
246229,336221,162655,160417,158536,300470
246230,162655,158536,300470,16129,162300
246231,156560,162655,205944,70407,123818
246232,16129,300470,162655,225463,162300
246233,17330,72294,256854,288620,8131
246234,162655,160417,199198,166581,234267
246235,20691,162655,218337,336245,160974
246236,162655,336223,158536,300470,199198
246237,336221,235870,336223,156964,159762
246238,272143,162655,160974,199198,331116
246239,160974,160417,158082,158536,162655
246240,160974,160417,156560,272143,166048
246241,336221,218330,289090,234698,106901
246242,272143,353576,160974,293301,336254
246243,162655,160417,300470,218337,16129
246244,276970,31836,272143,162655,336221
246245,237524,123818,124228,168623,160974
246246,158536,162655,160974,218337,64329
246247,272143,234698,123909,336221,96210
246248,87126,160974,158536,262171,162655
246249,59057,160417,158536,164141,300470
246250,162655,158536,160417,199198,156560
246251,128957,284452,289090,235616,236207
246252,71236,70677,70680,300470,236951
246253,162655,199198,124749,96755,64329
246254,300263,209236,313920,214800,272143
246255,168623,156025,285719,157077,158535
246256,233717,235616,168623,289126,20691
246257,133160,235230,303180,162655,156624
246258,71601,202355,208539,203890,206627
246259,300470,162655,16129,162300,158536
246260,208539,202729,160974,276970,202381
246261,160974,233717,159762,289126,272143
246262,162655,300470,16129,162300,158536
246263,31836,48403,336221,207963,59057
246264,162655,336221,158536,235870,156964
246265,336223,59057,245242,218028,31836
246266,162655,158536,16129,225463,283009
246267,160417,123826,300470,124748,124350
246268,336221,156964,124350,59057,338340
246269,123909,307986,306018,308836,307948
246270,298035,298032,299582,297887,299459
246271,162655,16129,225463,195743,202557
246272,336221,336476,235870,300082,156964
246273,162655,160417,158536,158082,300470
246274,160974,156560,199198,158536,64329
246275,160974,293301,156654,202587,233717
246276,285719,289126,162655,257291,16129
246277,162655,123909,168623,158536,123757
246278,233717,57888,313431,123909,336254
246279,162655,158536,159762,161801,289126
246280,162655,300470,16129,162300,158536
246281,160974,160417,158536,199198,272143
246282,123818,123290,124228,124352,162655
246283,162655,272143,160417,156654,285719
246284,168623,160974,289003,156560,235616
246285,162655,48403,59057,206785,160940
246286,357775,336221,235870,156964,41953
246287,160417,158536,300470,158082,16129
246288,202289,272143,214709,162655,228607
246289,129563,128949,128869,313431,235230
246290,159762,300470,285719,225463,233717
246291,316598,249841,316442,234698,336220
246292,336221,234267,168623,337192,158536
246293,331408,160417,160974,332297,218337
246294,292718,72624,72609,68448,61375
246295,162655,300470,16129,162300,158536
246296,160417,158536,300470,158082,16129
246297,119534,160974,313431,354086,156560
246298,96210,336245,162655,288440,111043
246299,234698,336223,235616,123909,59057
246300,123818,336223,123290,336220,348112
246301,63289,63162,336221,156964,272143
246302,162655,199198,64329,158536,198659
246303,199198,166581,175040,209236,162655
246304,158536,162655,160974,218337,64329
246305,95716,300082,236207,160974,156964
246306,162655,300470,199198,16129,158536
246307,162655,300470,16129,162300,158536
246308,300470,272143,156560,158082,168623
246309,300470,16129,162655,111043,156355
246310,158536,162655,156560,64329,119193
246311,199198,160974,64329,156560,158536
246312,160417,272143,160974,156619,156624
246313,159762,285719,300470,233717,289126
246314,199198,64329,198659,129434,111043
246315,162655,300470,199198,183176,272143
246316,272143,166581,300470,64329,160974
246317,160974,225463,162655,202557,16129
246318,160974,96812,225463,300470,260931
246319,288320,336223,31520,293301,59057
246320,158536,160974,272143,156560,158082
246321,123909,202729,124350,123289,237524
246322,206735,157078,181856,181900,183230
246323,199198,166581,198659,156560,158536
246324,158536,160417,272143,199198,168623
246325,87178,87233,274717,333561,276348
246326,300470,16129,254625,255730,162655
246327,160417,156624,64329,199197,166581
246328,162655,300470,16129,162300,158536
246329,95716,235870,59057,168623,271261
246330,41837,71264,68595,325191,42442
246331,272143,160417,182044,166581,160974
246332,225010,203890,208380,70999,160974
246333,162655,16129,225463,202557,237835
246334,160974,225463,162655,202557,16129
246335,293301,160417,156560,160974,165988
246336,289090,234698,48403,59057,234269
246337,281907,160417,162655,218337,280486
246338,162655,300470,16129,162300,158536
246339,160974,158536,199198,156560,64329
246340,160974,336221,283009,336223,168623
246341,160974,160417,158536,156560,199198
246342,234698,300470,16129,336221,162655
246343,234698,160417,160974,123757,300082
246344,16129,162655,225463,300470,162300
246345,336223,234698,159762,289126,95716
246346,162655,160417,300470,218337,42960
246347,162655,76412,16129,225463,297906
246348,89762,89754,297906,89764,33118
246349,162655,160417,300470,218337,158906
246350,162655,300470,16129,162300,158536
246351,123909,38377,234698,64329,235616
246352,160974,160417,158082,158536,162655
246353,162655,158536,158082,300470,16129
246354,31836,119193,288320,277107,199197
246355,124350,162655,123290,160417,124352
246356,160974,300470,202383,16129,225055
246357,162655,64329,199197,198659,206934
246358,162655,158536,300470,336220,277491
246359,160417,158536,300470,336220,277491
246360,180847,277107,20691,31836,289090
246361,160974,160417,158082,158536,162655
246362,162655,272143,234269,234267,300082
246363,123289,124177,123290,124352,123757
246364,156560,158082,183176,233688,272143
246365,61548,183176,111043,160974,336220
246366,270799,202388,141004,202493,62567
246367,162655,96210,183176,111043,16129
246368,208426,117846,73116,202383,196802
246369,160974,162655,158536,160417,162300
246370,336245,162655,336223,111043,272143
246371,162655,300470,16129,162300,158536
246372,158536,300470,272143,160417,199198
246373,233688,96210,276970,156625,31836
246374,59057,236566,336223,237524,202416
246375,297949,166283,155495,48288,158536
246376,123757,162655,300470,16129,162300
246377,162655,158536,158082,300470,16129
246378,14394,65377,65375,234698,14102
